_id,system,file,start,end,constraint_text,poorly_written,context,sentence,operands,constraint_type,discourse_pattern,filter
637efb0ca907ec96a46a9bd0,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151303,151318,Defaults to 100.,span-multiple-sentences,"ation.
  
  
 

  affinity
  long
  The ZMQ_AFFINITY option. Defaults to 0.
  
  
 

  backlog
  long
  The ZMQ_BACKLOG option. Defaults to 100.
  
  
 

  delayAttachOnConnect
  boolean
  The ZMQ_DELAY_ATTACH_ON_CONNECT option. Defaults to false.
  
  
 

  identity",null,"default ZMQ_BACKLOG, 100",concrete-value,null,null
637efb0ca907ec96a46a9bd1,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151389,151408,Defaults to false.,span-multiple-sentences,"CKLOG option. Defaults to 100.
  
  
 

  delayAttachOnConnect
  boolean
  The ZMQ_DELAY_ATTACH_ON_CONNECT option. Defaults to false.
  
  
 

  identity
  byte[]
  The ZMQ_IDENTITY option. Defaults to none.
  
  
 

  ipv4Only
  boolean
  The ZMQ_IPV4ONLY opti",null,"default , false",binary-value,null,null
637efb0ca907ec96a46a9bd2,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151451,151468,Defaults to none.,span-multiple-sentences,"he ZMQ_DELAY_ATTACH_ON_CONNECT option. Defaults to false.
  
  
 

  identity
  byte[]
  The ZMQ_IDENTITY option. Defaults to none.
  
  
 

  ipv4Only
  boolean
  The ZMQ_IPV4ONLY option. Defaults to true.
  
  
 

  linger
  long
  The ZMQ_LINGER option. De",null,"default ZMQ_IDENTITY, none",concrete-value,null,null
637efb0ca907ec96a46a9bd3,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151512,151529,Defaults to true.,span-multiple-sentences,"entity
  byte[]
  The ZMQ_IDENTITY option. Defaults to none.
  
  
 

  ipv4Only
  boolean
  The ZMQ_IPV4ONLY option. Defaults to true.
  
  
 

  linger
  long
  The ZMQ_LINGER option. Defaults to -1.
  
  
 

  maxMsgSize
  long
  The ZMQ_MAXMSGSIZE option. Def",null,"default ZMQ_IPV4ONLY, true",concrete-value,null,null
637efb0ca907ec96a46a9bd4,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151566,151581,Defaults to -1.,span-multiple-sentences,"e.
  
  
 

  ipv4Only
  boolean
  The ZMQ_IPV4ONLY option. Defaults to true.
  
  
 

  linger
  long
  The ZMQ_LINGER option. Defaults to -1.
  
  
 

  maxMsgSize
  long
  The ZMQ_MAXMSGSIZE option. Defaults to -1.
  
  
 

  rcvHwm
  long
  The ZMQ_RCVHWM option. Def",null,"default ZMQ_LINGER, -1",concrete-value,null,null
637efb0ca907ec96a46a9bd5,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151625,151641,Defaults to -1.,span-multiple-sentences,"rue.
  
  
 

  linger
  long
  The ZMQ_LINGER option. Defaults to -1.
  
  
 

  maxMsgSize
  long
  The ZMQ_MAXMSGSIZE option. Defaults to -1.
  
  
 

  rcvHwm
  long
  The ZMQ_RCVHWM option. Defaults to 1000.
  
  
 

  receiveBufferSize
  long
  The ZMQ_RCVBUF option",null,"default ZMQ_MAXMSGSIZE, -1",concrete-value,null,null
637efb0ca907ec96a46a9bd6,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151678,151695,Defaults to 1000.,span-multiple-sentences,"-1.
  
  
 

  maxMsgSize
  long
  The ZMQ_MAXMSGSIZE option. Defaults to -1.
  
  
 

  rcvHwm
  long
  The ZMQ_RCVHWM option. Defaults to 1000.
  
  
 

  receiveBufferSize
  long
  The ZMQ_RCVBUF option. Defaults to 0.
  
  
 

  receiveTimeOut
  int
  The ZMQ_RCVTIMEO",null,"default ZMQ_RCVHWM, 1000",concrete-value,null,null
637efb0ca907ec96a46a9bd7,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151743,151757,Defaults to 0.,span-multiple-sentences,"rcvHwm
  long
  The ZMQ_RCVHWM option. Defaults to 1000.
  
  
 

  receiveBufferSize
  long
  The ZMQ_RCVBUF option. Defaults to 0.
  
  
 

  receiveTimeOut
  int
  The ZMQ_RCVTIMEO option. Defaults to -1.
  
  
 

  reconnectIVL
  long
  The ZMQ_RECONNECT_I",null,"default ZMQ_RCVBUF, 0",concrete-value,null,null
637efb0ca907ec96a46a9bd8,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151802,151818,Defaults to -1.,span-multiple-sentences,"veBufferSize
  long
  The ZMQ_RCVBUF option. Defaults to 0.
  
  
 

  receiveTimeOut
  int
  The ZMQ_RCVTIMEO option. Defaults to -1.
  
  
 

  reconnectIVL
  long
  The ZMQ_RECONNECT_IVL option. Defaults to 100.
  
  
 

  reconnectIVLMax
  long
  The ZMQ_REC",null,"default ZMQ_RCVTIMEO, -1",concrete-value,null,null
637efb0ca907ec96a46a9bd9,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151868,151884,Defaults to 100.,span-multiple-sentences,"meOut
  int
  The ZMQ_RCVTIMEO option. Defaults to -1.
  
  
 

  reconnectIVL
  long
  The ZMQ_RECONNECT_IVL option. Defaults to 100.
  
  
 

  reconnectIVLMax
  long
  The ZMQ_RECONNECT_IVL_MAX option. Defaults to 0.
  
  
 

  sendBufferSize
  long
  The ZMQ",null,"default ZMQ_RECONNECT_IVL, 100",concrete-value,null,null
637efb0ca907ec96a46a9bda,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151941,151955,Defaults to 0.,span-multiple-sentences,"ZMQ_RECONNECT_IVL option. Defaults to 100.
  
  
 

  reconnectIVLMax
  long
  The ZMQ_RECONNECT_IVL_MAX option. Defaults to 0.
  
  
 

  sendBufferSize
  long
  The ZMQ_SNDBUF option. Defaults to 0.
  
  
 

  sendTimeOut
  int
  The ZMQ_SNDTIMEO option",null,"default ZMQ_RECONNECT_IVL_MAX, 0",concrete-value,null,null
637efb0ca907ec96a46a9bdb,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,151999,152014,Defaults to 0.,span-multiple-sentences,"ax
  long
  The ZMQ_RECONNECT_IVL_MAX option. Defaults to 0.
  
  
 

  sendBufferSize
  long
  The ZMQ_SNDBUF option. Defaults to 0.
  
  
 

  sendTimeOut
  int
  The ZMQ_SNDTIMEO option. Defaults to -1.
  
  
 

  sndHwm
  long
  The ZMQ_SNDHWM option. Defau",null,"default ZMQ_SNDBUF, 0",concrete-value,null,null
637efb0ca907ec96a46a9bdc,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,152056,152072,Defaults to -1.,span-multiple-sentences,"sendBufferSize
  long
  The ZMQ_SNDBUF option. Defaults to 0.
  
  
 

  sendTimeOut
  int
  The ZMQ_SNDTIMEO option. Defaults to -1.
  
  
 

  sndHwm
  long
  The ZMQ_SNDHWM option. Defaults to 1000.
  
  
 

  tcpKeepAlive
  int
  The ZMQ_TCP_KEEPALIVE optio",null,"default ZMQ_SNDTIMEO, -1",concrete-value,null,null
637efb0ca907ec96a46a9bdd,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,152109,152126,Defaults to 1000.,span-multiple-sentences,"to 0.
  
  
 

  sendTimeOut
  int
  The ZMQ_SNDTIMEO option. Defaults to -1.
  
  
 

  sndHwm
  long
  The ZMQ_SNDHWM option. Defaults to 1000.
  
  
 

  tcpKeepAlive
  int
  The ZMQ_TCP_KEEPALIVE option. Defaults to -1.
  
  
 

  tcpKeepAliveCount
  long
  The ZMQ_TCP",null,"default ZMQ_SNDHWM, 1000",concrete-value,null,null
637efb0ca907ec96a46a9bde,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,152175,152190,Defaults to -1.,span-multiple-sentences,"ndHwm
  long
  The ZMQ_SNDHWM option. Defaults to 1000.
  
  
 

  tcpKeepAlive
  int
  The ZMQ_TCP_KEEPALIVE option. Defaults to -1.
  
  
 

  tcpKeepAliveCount
  long
  The ZMQ_TCP_KEEPALIVE_CNT option. Defaults to -1.
  
  
 

  tcpKeepAliveIdle
  long
  Th",null,"default ZMQ_TCP_KEEPALIVE, -1",concrete-value,null,null
637efb0ca907ec96a46a9bdf,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,152249,152263,Defaults to -1.,span-multiple-sentences,"ZMQ_TCP_KEEPALIVE option. Defaults to -1.
  
  
 

  tcpKeepAliveCount
  long
  The ZMQ_TCP_KEEPALIVE_CNT option. Defaults to -1.
  
  
 

  tcpKeepAliveIdle
  long
  The ZMQ_TCP_KEEPALIVE_IDLE option. Defaults to -1.
  
  
 

  tcpKeepAliveInterval
  lo",null,"default ZMQ_TCP_KEEPALIVE_CNT, -1",concrete-value,null,null
637efb0ca907ec96a46a9be0,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,152323,152337,Defaults to -1.,span-multiple-sentences,"TCP_KEEPALIVE_CNT option. Defaults to -1.
  
  
 

  tcpKeepAliveIdle
  long
  The ZMQ_TCP_KEEPALIVE_IDLE option. Defaults to -1.
  
  
 

  tcpKeepAliveInterval
  long
  The ZMQ_TCP_KEEPALIVE_INTVL option. Defaults to -1.
  
  
 

  xpubVerbose
  boolea",null,"default TCP_KEEPALIVE_CNT, -1",concrete-value,null,null
637efb0ca907ec96a46a9be1,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,152402,152416,Defaults to -1.,span-multiple-sentences,"EPALIVE_IDLE option. Defaults to -1.
  
  
 

  tcpKeepAliveInterval
  long
  The ZMQ_TCP_KEEPALIVE_INTVL option. Defaults to -1.
  
  
 

  xpubVerbose
  boolean
  The ZMQ_XPUB_VERBOSE option. Defaults to false.
  
  
 

  Copyright © 1999-2020 The Ap",null,"default EPALIVE_IDLE, -1",concrete-value,null,null
637efb0ca907ec96a46a9be2,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__appenders.html.txt,152468,152485,Defaults to false.,span-multiple-sentences,"e ZMQ_TCP_KEEPALIVE_INTVL option. Defaults to -1.
  
  
 

  xpubVerbose
  boolean
  The ZMQ_XPUB_VERBOSE option. Defaults to false.
  
  
 

  Copyright © 1999-2020 The Apache Software Foundation. All Rights Reserved.
  Apache Logging, Apache",null,"default, false",binary-value,null,null
637efb0da907ec96a46aa08a,apache-httpcomponents-4.5.9,Hypertext Transfer Protocol -- HTTP_1.0.html.txt,59814,59837,"media
  type is not given",well-written,null,"If and only if the media
  type is not given by a Content-Type header, as is the case for Simple-Response
  messages, the recipient may attempt to guess the media type via inspection of
  its content and/or the name extension(s) of the URL used to identify the
  resource.","media-type, not given",binary-value,NP_BE_BINARY_VALUE,null
637efb0da907ec96a46aa01a,apache-ant-1.10.6,Types/regexp.html.txt,957,997,ant.regexp.regexpimpl is not defined,well-written,null,"If ant.regexp.regexpimpl is not defined, Ant uses Jdk14Regexp as this is always available.","ant.regexp.regexpimpl, not defined",binary-value,NP_BE_BINARY_VALUE,null
637efb0ca907ec96a46a9be5,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__compatibility.html.txt,3104,3175,"The files must have a file extension of either "".properties"" or "".xml"".",null,"he Log4j 1 system property ""log4j.configuration"" to the location of the log4j 1 configuration file. The files must have a file extension of either "".properties"" or "".xml"".
  
  
 

  Supported Components
  
  
 

  Appenders
  
  
 

  AsyncAppender
  ConsoleAppender
  DailyRollingFileAppender
  FileAppend","The files must have a file extension of either "".properties"" or "".xml"".","file extension, {"".properties"", "".xml""}",concrete-value,null,regex
63a0caaab194bde6b17a9c60,argouml-0.35.4,manual.html.txt,216860,216890,extension points already exist,well-written,null,"If any extension points already exist, they will be shown in this field on the property
  tab.","any extension points, exist",binary-value,NP_EXIST,null
637efb0ca907ec96a46a9be7,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__filters.html.txt,3531,3562,"May be ACCEPT, DENY or NEUTRAL.",span-multiple-sentences,"age rate. The default is 10 times the rate.
  
  
 

  onMatch
  String
  Action to take when the filter matches. May be ACCEPT, DENY or NEUTRAL. The default value is NEUTRAL.
  
  
 

  onMismatch
  String
  Action to take when the filter does not match. May","May be ACCEPT, DENY or NEUTRAL.","onMatch, {ACCEPT, DENY or NEUTRAL}",categorical-value,null,null
637efb0ca907ec96a46a9be8,log4j-2.13.3,logging.apache.org__log4j__2.x__manual__filters.html.txt,3563,3592,The default value is NEUTRAL.,span-multiple-sentences,"s the rate.
  
  
 

  onMatch
  String
  Action to take when the filter matches. May be ACCEPT, DENY or NEUTRAL. The default value is NEUTRAL.
  
  
 

  onMismatch
  String
  Action to take when the filter does not match. May be ACCEPT, DENY or NEUTRAL. T",null,"default onMatch, NEUTRAL",concrete-value,null,null
